Date,Product_ID,Demand
2024-01-01,P0274,352
2024-02-01,P0274,389
2024-03-01,P0274,364
2024-04-01,P0274,405
2024-05-01,P0274,423
2024-06-01,P0274,383
2024-07-01,P0274,335
2024-08-01,P0274,319
2024-09-01,P0274,331
2024-10-01,P0274,296
2024-11-01,P0274,317
2024-12-01,P0274,274
2025-01-01,P0274,334
2025-02-01,P0274,361
2025-03-01,P0274,357
2025-04-01,P0274,388
2025-05-01,P0274,370
2025-06-01,P0274,311
2025-07-01,P0274,372
2025-08-01,P0274,313
2025-09-01,P0274,278
2025-10-01,P0274,305
2025-11-01,P0274,289
2025-12-01,P0274,322
2024-01-01,P0275,1232
2024-02-01,P0275,1266
2024-03-01,P0275,1440
2024-04-01,P0275,1583
2024-05-01,P0275,1348
2024-06-01,P0275,1464
2024-07-01,P0275,1329
2024-08-01,P0275,1014
2024-09-01,P0275,1351
2024-10-01,P0275,1195
2024-11-01,P0275,966
2024-12-01,P0275,1199
2025-01-01,P0275,1145
2025-02-01,P0275,1429
2025-03-01,P0275,1574
2025-04-01,P0275,1607
2025-05-01,P0275,1337
2025-06-01,P0275,1319
2025-07-01,P0275,1255
2025-08-01,P0275,1167
2025-09-01,P0275,1161
2025-10-01,P0275,1109
2025-11-01,P0275,1221
2025-12-01,P0275,1349
2024-01-01,P0276,236
2024-02-01,P0276,231
2024-03-01,P0276,261
2024-04-01,P0276,265
2024-05-01,P0276,255
2024-06-01,P0276,252
2024-07-01,P0276,248
2024-08-01,P0276,196
2024-09-01,P0276,179
2024-10-01,P0276,184
2024-11-01,P0276,145
2024-12-01,P0276,185
2025-01-01,P0276,205
2025-02-01,P0276,256
2025-03-01,P0276,289
2025-04-01,P0276,249
2025-05-01,P0276,258
2025-06-01,P0276,244
2025-07-01,P0276,216
2025-08-01,P0276,234
2025-09-01,P0276,234
2025-10-01,P0276,183
2025-11-01,P0276,187
2025-12-01,P0276,212
2024-01-01,P0277,622
2024-02-01,P0277,769
2024-03-01,P0277,744
2024-04-01,P0277,796
2024-05-01,P0277,772
2024-06-01,P0277,669
2024-07-01,P0277,649
2024-08-01,P0277,620
2024-09-01,P0277,627
2024-10-01,P0277,659
2024-11-01,P0277,657
2024-12-01,P0277,657
2025-01-01,P0277,701
2025-02-01,P0277,704
2025-03-01,P0277,710
2025-04-01,P0277,861
2025-05-01,P0277,807
2025-06-01,P0277,786
2025-07-01,P0277,845
2025-08-01,P0277,679
2025-09-01,P0277,729
2025-10-01,P0277,655
2025-11-01,P0277,750
2025-12-01,P0277,754
2024-01-01,P0278,199
2024-02-01,P0278,214
2024-03-01,P0278,226
2024-04-01,P0278,230
2024-05-01,P0278,202
2024-06-01,P0278,172
2024-07-01,P0278,142
2024-08-01,P0278,165
2024-09-01,P0278,118
2024-10-01,P0278,131
2024-11-01,P0278,158
2024-12-01,P0278,124
2025-01-01,P0278,103
2025-02-01,P0278,117
2025-03-01,P0278,145
2025-04-01,P0278,104
2025-05-01,P0278,135
2025-06-01,P0278,109
2025-07-01,P0278,102
2025-08-01,P0278,75
2025-09-01,P0278,61
2025-10-01,P0278,62
2025-11-01,P0278,47
2025-12-01,P0278,67
2024-01-01,P0279,1464
2024-02-01,P0279,1642
2024-03-01,P0279,1651
2024-04-01,P0279,1843
2024-05-01,P0279,1709
2024-06-01,P0279,1546
2024-07-01,P0279,1527
2024-08-01,P0279,1377
2024-09-01,P0279,1185
2024-10-01,P0279,1008
2024-11-01,P0279,1252
2024-12-01,P0279,1363
2025-01-01,P0279,1568
2025-02-01,P0279,1532
2025-03-01,P0279,1853
2025-04-01,P0279,1590
2025-05-01,P0279,1615
2025-06-01,P0279,1446
2025-07-01,P0279,1249
2025-08-01,P0279,1155
2025-09-01,P0279,1289
2025-10-01,P0279,1184
2025-11-01,P0279,1258
2025-12-01,P0279,1185
2024-01-01,P0280,577
2024-02-01,P0280,663
2024-03-01,P0280,630
2024-04-01,P0280,776
2024-05-01,P0280,858
2024-06-01,P0280,640
2024-07-01,P0280,647
2024-08-01,P0280,573
2024-09-01,P0280,604
2024-10-01,P0280,575
2024-11-01,P0280,530
2024-12-01,P0280,565
2025-01-01,P0280,740
2025-02-01,P0280,667
2025-03-01,P0280,742
2025-04-01,P0280,811
2025-05-01,P0280,773
2025-06-01,P0280,705
2025-07-01,P0280,686
2025-08-01,P0280,672
2025-09-01,P0280,670
2025-10-01,P0280,654
2025-11-01,P0280,664
2025-12-01,P0280,647
2024-01-01,P0281,110
2024-02-01,P0281,142
2024-03-01,P0281,148
2024-04-01,P0281,156
2024-05-01,P0281,167
2024-06-01,P0281,177
2024-07-01,P0281,168
2024-08-01,P0281,174
2024-09-01,P0281,184
2024-10-01,P0281,198
2024-11-01,P0281,216
2024-12-01,P0281,217
2025-01-01,P0281,243
2025-02-01,P0281,260
2025-03-01,P0281,274
2025-04-01,P0281,298
2025-05-01,P0281,312
2025-06-01,P0281,304
2025-07-01,P0281,291
2025-08-01,P0281,310
2025-09-01,P0281,316
2025-10-01,P0281,323
2025-11-01,P0281,323
2025-12-01,P0281,349
2024-01-01,P0282,1027
2024-02-01,P0282,1078
2024-03-01,P0282,1153
2024-04-01,P0282,1092
2024-05-01,P0282,1072
2024-06-01,P0282,1022
2024-07-01,P0282,873
2024-08-01,P0282,965
2024-09-01,P0282,901
2024-10-01,P0282,913
2024-11-01,P0282,1058
2024-12-01,P0282,965
2025-01-01,P0282,1013
2025-02-01,P0282,1046
2025-03-01,P0282,885
2025-04-01,P0282,1257
2025-05-01,P0282,1124
2025-06-01,P0282,1034
2025-07-01,P0282,857
2025-08-01,P0282,1063
2025-09-01,P0282,715
2025-10-01,P0282,831
2025-11-01,P0282,931
2025-12-01,P0282,869
2024-01-01,P0283,908
2024-02-01,P0283,867
2024-03-01,P0283,1037
2024-04-01,P0283,1080
2024-05-01,P0283,1200
2024-06-01,P0283,910
2024-07-01,P0283,951
2024-08-01,P0283,902
2024-09-01,P0283,838
2024-10-01,P0283,970
2024-11-01,P0283,909
2024-12-01,P0283,698
2025-01-01,P0283,1015
2025-02-01,P0283,1002
2025-03-01,P0283,1069
2025-04-01,P0283,1020
2025-05-01,P0283,825
2025-06-01,P0283,766
2025-07-01,P0283,1008
2025-08-01,P0283,930
2025-09-01,P0283,893
2025-10-01,P0283,871
2025-11-01,P0283,853
2025-12-01,P0283,899
2024-01-01,P0284,1464
2024-02-01,P0284,1538
2024-03-01,P0284,1827
2024-04-01,P0284,1688
2024-05-01,P0284,1714
2024-06-01,P0284,1408
2024-07-01,P0284,1410
2024-08-01,P0284,1245
2024-09-01,P0284,1322
2024-10-01,P0284,1182
2024-11-01,P0284,1312
2024-12-01,P0284,1608
2025-01-01,P0284,1510
2025-02-01,P0284,1738
2025-03-01,P0284,1869
2025-04-01,P0284,1980
2025-05-01,P0284,1934
2025-06-01,P0284,1789
2025-07-01,P0284,1607
2025-08-01,P0284,1470
2025-09-01,P0284,1313
2025-10-01,P0284,1372
2025-11-01,P0284,1418
2025-12-01,P0284,1410
2024-01-01,P0285,1222
2024-02-01,P0285,1301
2024-03-01,P0285,1448
2024-04-01,P0285,1436
2024-05-01,P0285,1476
2024-06-01,P0285,1212
2024-07-01,P0285,1234
2024-08-01,P0285,1219
2024-09-01,P0285,1000
2024-10-01,P0285,1016
2024-11-01,P0285,1045
2024-12-01,P0285,1152
2025-01-01,P0285,1351
2025-02-01,P0285,1232
2025-03-01,P0285,1593
2025-04-01,P0285,1650
2025-05-01,P0285,1772
2025-06-01,P0285,1492
2025-07-01,P0285,1286
2025-08-01,P0285,1174
2025-09-01,P0285,1062
2025-10-01,P0285,1069
2025-11-01,P0285,1225
2025-12-01,P0285,1361
2024-01-01,P0286,133
2024-02-01,P0286,116
2024-03-01,P0286,131
2024-04-01,P0286,151
2024-05-01,P0286,134
2024-06-01,P0286,119
2024-07-01,P0286,101
2024-08-01,P0286,115
2024-09-01,P0286,106
2024-10-01,P0286,105
2024-11-01,P0286,88
2024-12-01,P0286,97
2025-01-01,P0286,111
2025-02-01,P0286,128
2025-03-01,P0286,121
2025-04-01,P0286,128
2025-05-01,P0286,117
2025-06-01,P0286,112
2025-07-01,P0286,95
2025-08-01,P0286,106
2025-09-01,P0286,83
2025-10-01,P0286,71
2025-11-01,P0286,68
2025-12-01,P0286,84
2024-01-01,P0287,1052
2024-02-01,P0287,1186
2024-03-01,P0287,1165
2024-04-01,P0287,1123
2024-05-01,P0287,1087
2024-06-01,P0287,1138
2024-07-01,P0287,1131
2024-08-01,P0287,1006
2024-09-01,P0287,1089
2024-10-01,P0287,917
2024-11-01,P0287,1119
2024-12-01,P0287,1028
2025-01-01,P0287,936
2025-02-01,P0287,1129
2025-03-01,P0287,1278
2025-04-01,P0287,1160
2025-05-01,P0287,1245
2025-06-01,P0287,1317
2025-07-01,P0287,1044
2025-08-01,P0287,1070
2025-09-01,P0287,1098
2025-10-01,P0287,1114
2025-11-01,P0287,954
2025-12-01,P0287,1123
2024-01-01,P0288,1410
2024-02-01,P0288,1332
2024-03-01,P0288,1479
2024-04-01,P0288,1683
2024-05-01,P0288,1562
2024-06-01,P0288,1469
2024-07-01,P0288,1500
2024-08-01,P0288,1229
2024-09-01,P0288,1097
2024-10-01,P0288,1088
2024-11-01,P0288,1468
2024-12-01,P0288,1364
2025-01-01,P0288,1427
2025-02-01,P0288,1502
2025-03-01,P0288,1736
2025-04-01,P0288,1713
2025-05-01,P0288,1707
2025-06-01,P0288,1571
2025-07-01,P0288,1400
2025-08-01,P0288,1547
2025-09-01,P0288,1307
2025-10-01,P0288,1376
2025-11-01,P0288,1406
2025-12-01,P0288,1334
2024-01-01,P0289,962
2024-02-01,P0289,979
2024-03-01,P0289,1114
2024-04-01,P0289,1121
2024-05-01,P0289,1099
2024-06-01,P0289,1066
2024-07-01,P0289,884
2024-08-01,P0289,824
2024-09-01,P0289,689
2024-10-01,P0289,851
2024-11-01,P0289,876
2024-12-01,P0289,746
2025-01-01,P0289,981
2025-02-01,P0289,1135
2025-03-01,P0289,1134
2025-04-01,P0289,1089
2025-05-01,P0289,1108
2025-06-01,P0289,1133
2025-07-01,P0289,845
2025-08-01,P0289,1032
2025-09-01,P0289,788
2025-10-01,P0289,809
2025-11-01,P0289,674
2025-12-01,P0289,933
2024-01-01,P0290,1324
2024-02-01,P0290,998
2024-03-01,P0290,1494
2024-04-01,P0290,1529
2024-05-01,P0290,1494
2024-06-01,P0290,1345
2024-07-01,P0290,1257
2024-08-01,P0290,1034
2024-09-01,P0290,1021
2024-10-01,P0290,928
2024-11-01,P0290,938
2024-12-01,P0290,1099
2025-01-01,P0290,1226
2025-02-01,P0290,1172
2025-03-01,P0290,1387
2025-04-01,P0290,1338
2025-05-01,P0290,1427
2025-06-01,P0290,1205
2025-07-01,P0290,1215
2025-08-01,P0290,996
2025-09-01,P0290,1025
2025-10-01,P0290,972
2025-11-01,P0290,890
2025-12-01,P0290,1023
2024-01-01,P0291,1151
2024-02-01,P0291,1018
2024-03-01,P0291,1246
2024-04-01,P0291,1165
2024-05-01,P0291,1074
2024-06-01,P0291,1037
2024-07-01,P0291,1006
2024-08-01,P0291,949
2024-09-01,P0291,919
2024-10-01,P0291,1099
2024-11-01,P0291,920
2024-12-01,P0291,878
2025-01-01,P0291,903
2025-02-01,P0291,1158
2025-03-01,P0291,1038
2025-04-01,P0291,1282
2025-05-01,P0291,1193
2025-06-01,P0291,963
2025-07-01,P0291,1253
2025-08-01,P0291,1107
2025-09-01,P0291,1103
2025-10-01,P0291,1055
2025-11-01,P0291,917
2025-12-01,P0291,1066
2024-01-01,P0292,930
2024-02-01,P0292,883
2024-03-01,P0292,979
2024-04-01,P0292,1121
2024-05-01,P0292,929
2024-06-01,P0292,1067
2024-07-01,P0292,1029
2024-08-01,P0292,870
2024-09-01,P0292,957
2024-10-01,P0292,743
2024-11-01,P0292,897
2024-12-01,P0292,976
2025-01-01,P0292,1109
2025-02-01,P0292,1113
2025-03-01,P0292,1244
2025-04-01,P0292,1232
2025-05-01,P0292,1095
2025-06-01,P0292,1024
2025-07-01,P0292,1148
2025-08-01,P0292,905
2025-09-01,P0292,1125
2025-10-01,P0292,1071
2025-11-01,P0292,1024
2025-12-01,P0292,1070
2024-01-01,P0293,1347
2024-02-01,P0293,1410
2024-03-01,P0293,1462
2024-04-01,P0293,1550
2024-05-01,P0293,1381
2024-06-01,P0293,1061
2024-07-01,P0293,1324
2024-08-01,P0293,1104
2024-09-01,P0293,1042
2024-10-01,P0293,950
2024-11-01,P0293,1065
2024-12-01,P0293,1052
2025-01-01,P0293,1134
2025-02-01,P0293,1321
2025-03-01,P0293,1420
2025-04-01,P0293,1268
2025-05-01,P0293,1512
2025-06-01,P0293,1086
2025-07-01,P0293,1172
2025-08-01,P0293,1083
2025-09-01,P0293,841
2025-10-01,P0293,1158
2025-11-01,P0293,1131
2025-12-01,P0293,1059
2024-01-01,P0294,1055
2024-02-01,P0294,1207
2024-03-01,P0294,1244
2024-04-01,P0294,1264
2024-05-01,P0294,1303
2024-06-01,P0294,1152
2024-07-01,P0294,986
2024-08-01,P0294,974
2024-09-01,P0294,1125
2024-10-01,P0294,1111
2024-11-01,P0294,1128
2024-12-01,P0294,1056
2025-01-01,P0294,1249
2025-02-01,P0294,1378
2025-03-01,P0294,1371
2025-04-01,P0294,1426
2025-05-01,P0294,1536
2025-06-01,P0294,1308
2025-07-01,P0294,1265
2025-08-01,P0294,1250
2025-09-01,P0294,1082
2025-10-01,P0294,1261
2025-11-01,P0294,1381
2025-12-01,P0294,1392
2024-01-01,P0295,470
2024-02-01,P0295,450
2024-03-01,P0295,577
2024-04-01,P0295,564
2024-05-01,P0295,568
2024-06-01,P0295,557
2024-07-01,P0295,460
2024-08-01,P0295,396
2024-09-01,P0295,437
2024-10-01,P0295,440
2024-11-01,P0295,444
2024-12-01,P0295,432
2025-01-01,P0295,477
2025-02-01,P0295,467
2025-03-01,P0295,550
2025-04-01,P0295,542
2025-05-01,P0295,572
2025-06-01,P0295,534
2025-07-01,P0295,427
2025-08-01,P0295,443
2025-09-01,P0295,412
2025-10-01,P0295,380
2025-11-01,P0295,404
2025-12-01,P0295,395
2024-01-01,P0296,552
2024-02-01,P0296,635
2024-03-01,P0296,649
2024-04-01,P0296,739
2024-05-01,P0296,627
2024-06-01,P0296,686
2024-07-01,P0296,577
2024-08-01,P0296,536
2024-09-01,P0296,487
2024-10-01,P0296,452
2024-11-01,P0296,460
2024-12-01,P0296,546
2025-01-01,P0296,579
2025-02-01,P0296,659
2025-03-01,P0296,674
2025-04-01,P0296,738
2025-05-01,P0296,634
2025-06-01,P0296,657
2025-07-01,P0296,624
2025-08-01,P0296,452
2025-09-01,P0296,446
2025-10-01,P0296,484
2025-11-01,P0296,467
2025-12-01,P0296,535
2024-01-01,P0297,1174
2024-02-01,P0297,1293
2024-03-01,P0297,1327
2024-04-01,P0297,1247
2024-05-01,P0297,1219
2024-06-01,P0297,1201
2024-07-01,P0297,1338
2024-08-01,P0297,1320
2024-09-01,P0297,1379
2024-10-01,P0297,1205
2024-11-01,P0297,1234
2024-12-01,P0297,1321
2025-01-01,P0297,1338
2025-02-01,P0297,1304
2025-03-01,P0297,1339
2025-04-01,P0297,1458
2025-05-01,P0297,1471
2025-06-01,P0297,1331
2025-07-01,P0297,1225
2025-08-01,P0297,1236
2025-09-01,P0297,1314
2025-10-01,P0297,1217
2025-11-01,P0297,1253
2025-12-01,P0297,1363
2024-01-01,P0298,610
2024-02-01,P0298,535
2024-03-01,P0298,624
2024-04-01,P0298,784
2024-05-01,P0298,703
2024-06-01,P0298,657
2024-07-01,P0298,616
2024-08-01,P0298,696
2024-09-01,P0298,651
2024-10-01,P0298,627
2024-11-01,P0298,689
2024-12-01,P0298,749
2025-01-01,P0298,712
2025-02-01,P0298,653
2025-03-01,P0298,690
2025-04-01,P0298,754
2025-05-01,P0298,800
2025-06-01,P0298,719
2025-07-01,P0298,773
2025-08-01,P0298,664
2025-09-01,P0298,640
2025-10-01,P0298,675
2025-11-01,P0298,691
2025-12-01,P0298,665
2024-01-01,P0299,96
2024-02-01,P0299,111
2024-03-01,P0299,121
2024-04-01,P0299,121
2024-05-01,P0299,114
2024-06-01,P0299,119
2024-07-01,P0299,103
2024-08-01,P0299,121
2024-09-01,P0299,114
2024-10-01,P0299,107
2024-11-01,P0299,122
2024-12-01,P0299,128
2025-01-01,P0299,149
2025-02-01,P0299,170
2025-03-01,P0299,177
2025-04-01,P0299,180
2025-05-01,P0299,193
2025-06-01,P0299,177
2025-07-01,P0299,182
2025-08-01,P0299,179
2025-09-01,P0299,174
2025-10-01,P0299,156
2025-11-01,P0299,184
2025-12-01,P0299,181
2024-01-01,P0300,1158
2024-02-01,P0300,920
2024-03-01,P0300,1149
2024-04-01,P0300,1138
2024-05-01,P0300,1120
2024-06-01,P0300,1210
2024-07-01,P0300,1186
2024-08-01,P0300,1049
2024-09-01,P0300,947
2024-10-01,P0300,849
2024-11-01,P0300,934
2024-12-01,P0300,1032
2025-01-01,P0300,1107
2025-02-01,P0300,1174
2025-03-01,P0300,1248
2025-04-01,P0300,1302
2025-05-01,P0300,1312
2025-06-01,P0300,1263
2025-07-01,P0300,1185
2025-08-01,P0300,1105
2025-09-01,P0300,928
2025-10-01,P0300,1158
2025-11-01,P0300,1063
2025-12-01,P0300,1161
2024-01-01,P0301,448
2024-02-01,P0301,456
2024-03-01,P0301,543
2024-04-01,P0301,498
2024-05-01,P0301,472
2024-06-01,P0301,470
2024-07-01,P0301,460
2024-08-01,P0301,374
2024-09-01,P0301,408
2024-10-01,P0301,394
2024-11-01,P0301,442
2024-12-01,P0301,404
2025-01-01,P0301,403
2025-02-01,P0301,454
2025-03-01,P0301,427
2025-04-01,P0301,504
2025-05-01,P0301,429
2025-06-01,P0301,434
2025-07-01,P0301,425
2025-08-01,P0301,430
2025-09-01,P0301,295
2025-10-01,P0301,350
2025-11-01,P0301,367
2025-12-01,P0301,404
2024-01-01,P0302,958
2024-02-01,P0302,996
2024-03-01,P0302,1134
2024-04-01,P0302,1029
2024-05-01,P0302,1165
2024-06-01,P0302,1059
2024-07-01,P0302,1106
2024-08-01,P0302,1035
2024-09-01,P0302,933
2024-10-01,P0302,1000
2024-11-01,P0302,914
2024-12-01,P0302,1108
2025-01-01,P0302,1042
2025-02-01,P0302,1233
2025-03-01,P0302,1047
2025-04-01,P0302,1065
2025-05-01,P0302,1239
2025-06-01,P0302,1124
2025-07-01,P0302,1053
2025-08-01,P0302,1095
2025-09-01,P0302,1296
2025-10-01,P0302,1193
2025-11-01,P0302,1122
2025-12-01,P0302,1168
2024-01-01,P0303,1127
2024-02-01,P0303,1220
2024-03-01,P0303,1234
2024-04-01,P0303,1262
2024-05-01,P0303,1347
2024-06-01,P0303,1381
2024-07-01,P0303,1092
2024-08-01,P0303,1257
2024-09-01,P0303,932
2024-10-01,P0303,1042
2024-11-01,P0303,1108
2024-12-01,P0303,930
2025-01-01,P0303,1286
2025-02-01,P0303,1114
2025-03-01,P0303,1086
2025-04-01,P0303,1342
2025-05-01,P0303,1238
2025-06-01,P0303,1334
2025-07-01,P0303,1472
2025-08-01,P0303,1118
2025-09-01,P0303,1200
2025-10-01,P0303,1243
2025-11-01,P0303,1319
2025-12-01,P0303,1218
2024-01-01,P0304,885
2024-02-01,P0304,1119
2024-03-01,P0304,1180
2024-04-01,P0304,1167
2024-05-01,P0304,1229
2024-06-01,P0304,1052
2024-07-01,P0304,933
2024-08-01,P0304,1012
2024-09-01,P0304,809
2024-10-01,P0304,765
2024-11-01,P0304,912
2024-12-01,P0304,944
2025-01-01,P0304,1015
2025-02-01,P0304,1043
2025-03-01,P0304,1088
2025-04-01,P0304,1038
2025-05-01,P0304,1225
2025-06-01,P0304,1140
2025-07-01,P0304,1152
2025-08-01,P0304,1018
2025-09-01,P0304,673
2025-10-01,P0304,880
2025-11-01,P0304,835
2025-12-01,P0304,972
2024-01-01,P0305,140
2024-02-01,P0305,156
2024-03-01,P0305,185
2024-04-01,P0305,204
2024-05-01,P0305,206
2024-06-01,P0305,180
2024-07-01,P0305,191
2024-08-01,P0305,193
2024-09-01,P0305,190
2024-10-01,P0305,194
2024-11-01,P0305,188
2024-12-01,P0305,210
2025-01-01,P0305,208
2025-02-01,P0305,241
2025-03-01,P0305,264
2025-04-01,P0305,256
2025-05-01,P0305,280
2025-06-01,P0305,276
2025-07-01,P0305,272
2025-08-01,P0305,265
2025-09-01,P0305,286
2025-10-01,P0305,266
2025-11-01,P0305,284
2025-12-01,P0305,322
2024-01-01,P0306,560
2024-02-01,P0306,700
2024-03-01,P0306,806
2024-04-01,P0306,758
2024-05-01,P0306,726
2024-06-01,P0306,669
2024-07-01,P0306,761
2024-08-01,P0306,766
2024-09-01,P0306,711
2024-10-01,P0306,734
2024-11-01,P0306,906
2024-12-01,P0306,649
2025-01-01,P0306,768
2025-02-01,P0306,849
2025-03-01,P0306,846
2025-04-01,P0306,791
2025-05-01,P0306,925
2025-06-01,P0306,873
2025-07-01,P0306,889
2025-08-01,P0306,872
2025-09-01,P0306,825
2025-10-01,P0306,869
2025-11-01,P0306,799
2025-12-01,P0306,805
2024-01-01,P0307,123
2024-02-01,P0307,139
2024-03-01,P0307,171
2024-04-01,P0307,170
2024-05-01,P0307,181
2024-06-01,P0307,183
2024-07-01,P0307,211
2024-08-01,P0307,204
2024-09-01,P0307,207
2024-10-01,P0307,200
2024-11-01,P0307,218
2024-12-01,P0307,237
2025-01-01,P0307,265
2025-02-01,P0307,290
2025-03-01,P0307,308
2025-04-01,P0307,324
2025-05-01,P0307,336
2025-06-01,P0307,324
2025-07-01,P0307,349
2025-08-01,P0307,329
2025-09-01,P0307,330
2025-10-01,P0307,350
2025-11-01,P0307,329
2025-12-01,P0307,393
2024-01-01,P0308,1456
2024-02-01,P0308,1695
2024-03-01,P0308,1577
2024-04-01,P0308,1924
2024-05-01,P0308,1622
2024-06-01,P0308,1729
2024-07-01,P0308,1728
2024-08-01,P0308,1451
2024-09-01,P0308,1251
2024-10-01,P0308,1329
2024-11-01,P0308,1155
2024-12-01,P0308,1278
2025-01-01,P0308,1340
2025-02-01,P0308,1581
2025-03-01,P0308,2006
2025-04-01,P0308,1737
2025-05-01,P0308,1784
2025-06-01,P0308,1671
2025-07-01,P0308,1235
2025-08-01,P0308,1337
2025-09-01,P0308,1024
2025-10-01,P0308,1273
2025-11-01,P0308,1198
2025-12-01,P0308,1216
2024-01-01,P0309,945
2024-02-01,P0309,1097
2024-03-01,P0309,1304
2024-04-01,P0309,1197
2024-05-01,P0309,1076
2024-06-01,P0309,1089
2024-07-01,P0309,1065
2024-08-01,P0309,951
2024-09-01,P0309,922
2024-10-01,P0309,1151
2024-11-01,P0309,1157
2024-12-01,P0309,1154
2025-01-01,P0309,1293
2025-02-01,P0309,1107
2025-03-01,P0309,1152
2025-04-01,P0309,1150
2025-05-01,P0309,1230
2025-06-01,P0309,1322
2025-07-01,P0309,1264
2025-08-01,P0309,1208
2025-09-01,P0309,1216
2025-10-01,P0309,1157
2025-11-01,P0309,1076
2025-12-01,P0309,1248
2024-01-01,P0310,104
2024-02-01,P0310,110
2024-03-01,P0310,118
2024-04-01,P0310,109
2024-05-01,P0310,100
2024-06-01,P0310,108
2024-07-01,P0310,85
2024-08-01,P0310,84
2024-09-01,P0310,64
2024-10-01,P0310,70
2024-11-01,P0310,75
2024-12-01,P0310,82
2025-01-01,P0310,87
2025-02-01,P0310,100
2025-03-01,P0310,81
2025-04-01,P0310,99
2025-05-01,P0310,97
2025-06-01,P0310,84
2025-07-01,P0310,77
2025-08-01,P0310,73
2025-09-01,P0310,73
2025-10-01,P0310,69
2025-11-01,P0310,73
2025-12-01,P0310,67
2024-01-01,P0311,673
2024-02-01,P0311,683
2024-03-01,P0311,646
2024-04-01,P0311,656
2024-05-01,P0311,737
2024-06-01,P0311,621
2024-07-01,P0311,544
2024-08-01,P0311,624
2024-09-01,P0311,566
2024-10-01,P0311,604
2024-11-01,P0311,620
2024-12-01,P0311,586
2025-01-01,P0311,659
2025-02-01,P0311,733
2025-03-01,P0311,652
2025-04-01,P0311,719
2025-05-01,P0311,701
2025-06-01,P0311,611
2025-07-01,P0311,721
2025-08-01,P0311,692
2025-09-01,P0311,644
2025-10-01,P0311,623
2025-11-01,P0311,619
2025-12-01,P0311,697
2024-01-01,P0312,237
2024-02-01,P0312,261
2024-03-01,P0312,278
2024-04-01,P0312,268
2024-05-01,P0312,257
2024-06-01,P0312,242
2024-07-01,P0312,217
2024-08-01,P0312,157
2024-09-01,P0312,164
2024-10-01,P0312,126
2024-11-01,P0312,147
2024-12-01,P0312,146
2025-01-01,P0312,155
2025-02-01,P0312,233
2025-03-01,P0312,217
2025-04-01,P0312,198
2025-05-01,P0312,199
2025-06-01,P0312,190
2025-07-01,P0312,140
2025-08-01,P0312,117
2025-09-01,P0312,127
2025-10-01,P0312,47
2025-11-01,P0312,69
2025-12-01,P0312,96
2024-01-01,P0313,778
2024-02-01,P0313,828
2024-03-01,P0313,805
2024-04-01,P0313,731
2024-05-01,P0313,859
2024-06-01,P0313,767
2024-07-01,P0313,783
2024-08-01,P0313,610
2024-09-01,P0313,721
2024-10-01,P0313,568
2024-11-01,P0313,576
2024-12-01,P0313,736
2025-01-01,P0313,634
2025-02-01,P0313,780
2025-03-01,P0313,622
2025-04-01,P0313,769
2025-05-01,P0313,748
2025-06-01,P0313,681
2025-07-01,P0313,677
2025-08-01,P0313,717
2025-09-01,P0313,586
2025-10-01,P0313,601
2025-11-01,P0313,531
2025-12-01,P0313,661
2024-01-01,P0314,709
2024-02-01,P0314,735
2024-03-01,P0314,663
2024-04-01,P0314,808
2024-05-01,P0314,820
2024-06-01,P0314,838
2024-07-01,P0314,728
2024-08-01,P0314,839
2024-09-01,P0314,639
2024-10-01,P0314,582
2024-11-01,P0314,733
2024-12-01,P0314,673
2025-01-01,P0314,779
2025-02-01,P0314,714
2025-03-01,P0314,863
2025-04-01,P0314,873
2025-05-01,P0314,876
2025-06-01,P0314,909
2025-07-01,P0314,769
2025-08-01,P0314,877
2025-09-01,P0314,846
2025-10-01,P0314,912
2025-11-01,P0314,791
2025-12-01,P0314,927
2024-01-01,P0315,654
2024-02-01,P0315,849
2024-03-01,P0315,824
2024-04-01,P0315,844
2024-05-01,P0315,871
2024-06-01,P0315,666
2024-07-01,P0315,744
2024-08-01,P0315,700
2024-09-01,P0315,602
2024-10-01,P0315,581
2024-11-01,P0315,681
2024-12-01,P0315,854
2025-01-01,P0315,674
2025-02-01,P0315,865
2025-03-01,P0315,824
2025-04-01,P0315,762
2025-05-01,P0315,884
2025-06-01,P0315,825
2025-07-01,P0315,735
2025-08-01,P0315,688
2025-09-01,P0315,679
2025-10-01,P0315,674
2025-11-01,P0315,752
2025-12-01,P0315,733
2024-01-01,P0316,1188
2024-02-01,P0316,1339
2024-03-01,P0316,1327
2024-04-01,P0316,1384
2024-05-01,P0316,1480
2024-06-01,P0316,1259
2024-07-01,P0316,1178
2024-08-01,P0316,1133
2024-09-01,P0316,835
2024-10-01,P0316,848
2024-11-01,P0316,923
2024-12-01,P0316,1130
2025-01-01,P0316,1182
2025-02-01,P0316,1430
2025-03-01,P0316,1465
2025-04-01,P0316,1708
2025-05-01,P0316,1593
2025-06-01,P0316,1420
2025-07-01,P0316,1251
2025-08-01,P0316,1272
2025-09-01,P0316,1027
2025-10-01,P0316,1174
2025-11-01,P0316,1081
2025-12-01,P0316,1162
2024-01-01,P0317,1000
2024-02-01,P0317,970
2024-03-01,P0317,1189
2024-04-01,P0317,1237
2024-05-01,P0317,1097
2024-06-01,P0317,1086
2024-07-01,P0317,907
2024-08-01,P0317,1022
2024-09-01,P0317,1068
2024-10-01,P0317,911
